date,node_id,region,node_name,admissions,all_beds_covid,mv_covid,ga_covid,ga_noncovid,ga_unoccupied,cc_covid,cc_noncovid,cc_unoccupied,ga_capacity,cc_capacity,_observed_admissions,_observed_all_beds_covid,_observed_mv_covid,_observed_ga_covid,_observed_ga_noncovid,_observed_ga_unoccupied,_observed_cc_covid,_observed_cc_noncovid,_observed_cc_unoccupied,mv_capacity_proxy
2021-03-16,R1H,London,BARTS HEALTH NHS TRUST,1.0,132.0,31.0,96.0,1046.0,124.0,31.0,92.0,12.0,1266.0,135.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,135.0
2021-03-17,R1H,London,BARTS HEALTH NHS TRUST,1.0,124.0,29.0,90.0,1054.0,119.0,29.0,93.0,15.0,1263.0,137.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,137.0
2021-03-18,R1H,London,BARTS HEALTH NHS TRUST,4.0,119.0,29.0,85.0,1077.0,119.0,29.0,93.0,15.0,1281.0,137.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,137.0
2021-03-19,R1H,London,BARTS HEALTH NHS TRUST,7.0,113.0,22.0,86.0,1034.0,141.0,22.0,93.0,21.0,1261.0,136.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,136.0
2021-03-20,R1H,London,BARTS HEALTH NHS TRUST,3.0,105.0,9.0,92.0,1035.0,186.0,9.0,99.0,22.0,1313.0,130.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,130.0
2021-03-21,R1H,London,BARTS HEALTH NHS TRUST,1.0,111.0,22.0,85.0,1040.0,148.0,22.0,85.0,26.0,1273.0,133.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,133.0
2021-03-22,R1H,London,BARTS HEALTH NHS TRUST,0.0,115.0,25.0,86.0,1088.0,122.0,25.0,76.0,20.0,1296.0,121.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,121.0
2021-03-23,R1H,London,BARTS HEALTH NHS TRUST,3.0,115.0,24.0,87.0,1088.0,117.0,24.0,81.0,19.0,1292.0,124.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,124.0
2021-03-24,R1H,London,BARTS HEALTH NHS TRUST,2.0,105.0,22.0,80.0,1102.0,119.0,22.0,91.0,15.0,1301.0,128.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,128.0
2021-03-25,R1H,London,BARTS HEALTH NHS TRUST,1.0,100.0,20.0,77.0,1162.0,81.0,20.0,85.0,22.0,1320.0,127.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,127.0
2021-03-26,R1H,London,BARTS HEALTH NHS TRUST,0.0,93.0,18.0,72.0,1104.0,145.0,18.0,84.0,25.0,1321.0,127.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,127.0
2021-03-27,R1H,London,BARTS HEALTH NHS TRUST,1.0,87.0,17.0,67.0,1104.0,146.0,17.0,84.0,22.0,1317.0,123.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,123.0
2021-03-28,R1H,London,BARTS HEALTH NHS TRUST,2.0,83.0,19.0,61.0,1113.0,133.0,19.0,82.0,21.0,1307.0,122.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,122.0
2021-03-29,R1H,London,BARTS HEALTH NHS TRUST,0.0,83.0,20.0,60.0,1151.0,93.0,20.0,79.0,16.0,1304.0,115.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,115.0
2021-03-30,R1H,London,BARTS HEALTH NHS TRUST,0.0,86.0,20.0,63.0,1197.0,65.0,20.0,87.0,14.0,1325.0,121.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,121.0
2021-03-31,R1H,London,BARTS HEALTH NHS TRUST,0.0,84.0,19.0,62.0,1190.0,70.0,19.0,92.0,15.0,1322.0,126.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,126.0
2021-04-01,R1H,London,BARTS HEALTH NHS TRUST,2.0,82.0,17.0,62.0,1179.0,79.0,17.0,98.0,14.0,1320.0,129.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,129.0
2021-04-02,R1H,London,BARTS HEALTH NHS TRUST,4.0,78.0,16.0,59.0,1110.0,159.0,16.0,91.0,16.0,1328.0,123.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,123.0
2021-04-03,R1H,London,BARTS HEALTH NHS TRUST,4.0,73.0,18.0,52.0,1078.0,197.0,18.0,78.0,17.0,1327.0,113.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,113.0
2021-04-04,R1H,London,BARTS HEALTH NHS TRUST,3.0,74.0,13.0,58.0,1079.0,183.0,13.0,80.0,20.0,1320.0,113.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,113.0
2021-04-05,R1H,London,BARTS HEALTH NHS TRUST,2.0,71.0,12.0,56.0,1056.0,210.0,12.0,83.0,16.0,1322.0,111.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,111.0
2021-04-06,R1H,London,BARTS HEALTH NHS TRUST,0.0,72.0,13.0,56.0,1135.0,158.0,13.0,74.0,21.0,1349.0,108.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,108.0
2020-11-17,R1K,London,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,14.0,131.0,9.0,112.0,690.0,93.0,19.0,30.0,17.0,895.0,66.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,66.0
2020-11-18,R1K,London,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,14.0,125.0,9.0,103.0,697.0,91.0,22.0,26.0,18.0,891.0,66.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,66.0
2020-11-19,R1K,London,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,12.0,129.0,7.0,106.0,649.0,123.0,23.0,30.0,12.0,878.0,65.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,65.0
2020-11-20,R1K,London,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,8.0,133.0,10.0,105.0,633.0,154.0,28.0,25.0,14.0,892.0,67.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,67.0
2020-11-21,R1K,London,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,11.0,126.0,9.0,99.0,623.0,127.0,27.0,29.0,15.0,849.0,71.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,71.0
2020-11-22,R1K,London,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,9.0,120.0,10.0,92.0,592.0,179.0,27.0,30.0,14.0,863.0,71.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,71.0
2020-11-23,R1K,London,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,13.0,129.0,14.0,100.0,614.0,151.0,29.0,31.0,12.0,865.0,72.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,72.0
2020-11-24,R1K,London,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,18.0,119.0,15.0,91.0,654.0,121.0,28.0,28.0,16.0,866.0,72.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,72.0
2020-11-25,R1K,London,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,18.0,122.0,12.0,95.0,689.0,121.0,27.0,26.0,18.0,905.0,71.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,71.0
2020-11-26,R1K,London,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,16.0,133.0,11.0,110.0,673.0,103.0,23.0,28.0,23.0,886.0,74.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,74.0
2020-11-27,R1K,London,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,10.0,127.0,11.0,104.0,674.0,104.0,23.0,33.0,15.0,882.0,71.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,71.0
2020-11-28,R1K,London,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,4.0,131.0,11.0,109.0,616.0,156.0,22.0,32.0,17.0,881.0,71.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,71.0
2020-11-29,R1K,London,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,11.0,125.0,12.0,104.0,635.0,127.0,21.0,27.0,23.0,866.0,71.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,71.0
2020-11-30,R1K,London,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,8.0,125.0,10.0,102.0,643.0,126.0,23.0,28.0,20.0,871.0,71.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,71.0
2020-12-01,R1K,London,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,9.0,126.0,12.0,103.0,691.0,72.0,23.0,28.0,20.0,866.0,71.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,71.0
2020-12-02,R1K,London,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,10.0,85.0,9.0,70.0,503.0,92.0,15.0,25.0,13.0,665.0,53.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,53.0
2020-12-03,R1K,London,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,6.0,110.0,10.0,91.0,706.0,83.0,19.0,39.0,13.0,880.0,71.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,71.0
2020-12-04,R1K,London,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,11.0,107.0,9.0,90.0,633.0,160.0,17.0,34.0,21.0,883.0,72.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,72.0
2020-12-05,R1K,London,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,16.0,98.0,8.0,81.0,665.0,144.0,17.0,40.0,15.0,890.0,72.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,72.0
2020-12-06,R1K,London,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,14.0,104.0,9.0,85.0,669.0,115.0,19.0,39.0,14.0,869.0,72.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,72.0
2020-12-07,R1K,London,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,3.0,115.0,11.0,94.0,678.0,104.0,21.0,35.0,16.0,876.0,72.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,72.0
2020-12-08,R1K,London,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,9.0,113.0,9.0,93.0,703.0,89.0,18.0,39.0,15.0,885.0,72.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,72.0
2020-12-09,R1K,London,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,31.0,112.5,9.0,92.5,697.5,94.0,18.0,38.0,16.0,884.0,72.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0
2020-12-10,R1K,London,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,15.0,112.0,9.0,92.0,692.0,99.0,18.0,37.0,17.0,883.0,72.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,72.0
2020-12-11,R1K,London,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,21.0,126.0,9.0,107.0,670.0,124.0,17.0,31.0,24.0,901.0,72.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,72.0
2020-12-12,R1K,London,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,16.0,126.0,10.0,105.0,659.0,123.0,19.0,29.0,25.0,887.0,73.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,73.0
2020-12-13,R1K,London,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,11.0,136.0,10.0,115.0,627.0,125.0,20.0,33.0,19.0,867.0,72.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,72.0
2020-12-14,R1K,London,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,23.0,139.0,12.0,115.0,678.0,67.0,23.0,33.0,16.0,860.0,72.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,72.0
2020-12-15,R1K,London,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,33.0,147.0,12.0,120.0,702.0,59.0,25.0,30.0,17.0,881.0,72.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,72.0
2020-12-16,R1K,London,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,24.0,155.0,11.0,130.0,706.0,62.0,24.0,35.0,13.0,898.0,72.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,72.0
2020-12-17,R1K,London,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,17.0,165.0,9.0,144.0,708.0,37.0,20.0,40.0,12.0,889.0,72.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,72.0
2020-12-18,R1K,London,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,26.0,175.0,10.0,154.0,695.0,40.0,19.0,40.0,12.0,889.0,71.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,71.0
2020-12-19,R1K,London,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,22.0,170.0,13.0,143.0,677.0,84.0,24.0,37.0,9.0,904.0,70.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,70.0
2020-12-20,R1K,London,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,30.0,184.0,11.0,162.0,676.0,36.0,20.0,41.0,11.0,874.0,72.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,72.0
2020-12-21,R1K,London,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,5.0,197.0,11.0,171.0,686.0,25.0,25.0,40.0,7.0,882.0,72.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,72.0
2020-12-22,R1K,London,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,18.0,202.0,13.0,172.0,665.0,63.0,30.0,35.0,9.0,900.0,74.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,74.0
2020-12-23,R1K,London,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,27.0,214.0,15.0,180.0,651.5,63.5,33.0,31.0,11.0,895.0,75.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0
2020-12-24,R1K,London,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,34.0,226.0,17.0,188.0,638.0,64.0,36.0,27.0,13.0,890.0,76.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,76.0
2020-12-25,R1K,London,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,32.0,219.0,16.0,182.0,582.0,119.0,35.0,26.0,17.0,883.0,78.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,78.0
2020-12-26,R1K,London,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,42.0,233.0,15.0,195.0,594.0,97.0,37.0,28.0,13.0,886.0,78.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,78.0
2020-12-27,R1K,London,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,47.0,252.0,18.0,213.0,614.0,51.0,38.0,34.0,6.0,878.0,78.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,78.0
2020-12-28,R1K,London,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,66.0,276.0,17.0,231.0,628.0,22.0,44.0,29.0,5.0,881.0,78.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,78.0
2020-12-29,R1K,London,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,43.0,310.0,19.0,263.0,615.0,21.0,46.0,30.0,3.0,899.0,79.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,79.0
2020-12-30,R1K,London,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,35.0,321.0,22.0,272.0,604.0,12.0,47.0,33.0,1.0,888.0,81.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,81.0
2020-12-31,R1K,London,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,52.0,306.0,19.0,263.0,614.0,30.0,43.0,32.0,4.0,907.0,79.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,79.0
2021-01-01,R1K,London,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,64.0,293.0,18.0,249.0,602.0,48.0,42.0,32.0,5.0,899.0,79.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,79.0
2021-01-02,R1K,London,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,80.0,327.0,26.0,277.0,578.0,46.0,47.0,27.0,6.0,901.0,80.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,80.0
2021-01-03,R1K,London,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,71.0,366.0,30.0,306.0,560.0,30.0,58.0,20.0,2.0,896.0,80.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,80.0
2021-01-04,R1K,London,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,57.0,415.0,29.0,354.0,523.0,24.0,59.0,18.0,5.0,901.0,82.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,82.0
2021-01-05,R1K,London,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,71.0,426.0,33.0,362.0,510.0,62.0,63.0,15.0,5.0,934.0,83.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,83.0
2021-01-06,R1K,London,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,66.0,438.0,33.0,373.0,493.0,52.0,64.0,17.0,3.0,918.0,84.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,84.0
2021-01-07,R1K,London,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,61.0,476.0,34.0,410.0,452.0,56.0,66.0,16.0,3.0,918.0,85.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,85.0
2021-01-08,R1K,London,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,55.0,474.0,39.0,396.0,416.0,109.0,76.0,4.0,10.0,921.0,90.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,90.0
2021-01-09,R1K,London,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,67.0,478.0,41.0,397.0,410.0,115.0,80.0,8.0,10.0,922.0,98.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,98.0
2021-01-10,R1K,London,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,46.0,496.0,37.0,420.0,419.0,72.0,73.0,5.0,24.0,911.0,102.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,102.0
2021-01-11,R1K,London,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,82.0,506.0,36.0,423.0,447.0,25.0,79.0,9.0,19.0,895.0,107.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,107.0
2021-01-12,R1K,London,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,53.0,473.0,36.0,391.0,455.0,40.0,78.0,9.0,20.0,886.0,107.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,107.0
2021-01-13,R1K,London,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,58.0,477.0,38.0,392.0,428.0,73.0,82.0,19.0,3.0,893.0,104.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,104.0
2021-01-14,R1K,London,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,58.0,473.0,39.0,384.0,428.0,75.0,86.0,20.0,0.0,887.0,106.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,106.0
2021-01-15,R1K,London,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,65.0,476.0,40.0,400.0,446.0,39.0,75.0,16.0,16.0,885.0,107.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,107.0
2021-01-16,R1K,London,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,58.0,463.0,44.0,382.0,452.0,46.0,79.0,19.0,9.0,880.0,107.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,107.0
2021-01-17,R1K,London,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,51.0,473.0,44.0,387.0,453.0,41.0,85.0,20.0,2.0,881.0,107.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,107.0
2021-01-18,R1K,London,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,40.0,475.0,40.0,387.0,466.0,41.0,87.0,16.0,4.0,894.0,107.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,107.0
2021-01-19,R1K,London,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,54.0,458.0,40.0,375.0,473.0,44.0,82.0,16.0,9.0,892.0,107.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,107.0
2021-01-20,R1K,London,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,45.0,438.0,39.0,359.0,458.0,75.0,79.0,21.0,9.0,892.0,109.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,109.0
2021-01-21,R1K,London,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,40.0,437.0,44.0,360.0,450.0,88.0,77.0,18.0,14.0,898.0,109.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,109.0
2021-01-22,R1K,London,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,43.0,424.0,42.0,344.0,475.0,88.0,80.0,15.0,12.0,907.0,107.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,107.0
2021-01-23,R1K,London,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,37.0,397.0,48.0,314.0,496.0,92.0,82.0,11.0,14.0,902.0,107.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,107.0
2021-01-24,R1K,London,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,52.0,395.0,43.0,315.0,493.0,106.0,79.0,10.0,18.0,914.0,107.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,107.0
2021-01-25,R1K,London,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,11.0,390.0,43.0,310.0,530.0,66.0,79.0,10.0,18.0,906.0,107.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,107.0
2021-01-26,R1K,London,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,27.0,392.0,44.0,315.0,526.0,65.0,76.0,12.0,15.0,906.0,103.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,103.0
2021-01-27,R1K,London,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,29.0,369.0,45.0,286.0,518.5,102.5,82.5,13.0,10.0,907.0,105.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.5
2021-01-28,R1K,London,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,37.0,346.0,46.0,257.0,511.0,140.0,89.0,14.0,5.0,908.0,108.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,108.0
2021-01-29,R1K,London,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,29.0,336.0,43.0,253.0,553.0,91.0,83.0,14.0,8.0,897.0,105.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,105.0
2021-01-30,R1K,London,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,36.0,309.0,43.0,228.0,560.0,109.0,81.0,13.0,13.0,897.0,107.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,107.0
2021-01-31,R1K,London,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,21.0,317.0,42.0,233.0,589.0,81.0,82.0,12.0,13.0,903.0,107.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,107.0
2021-02-01,R1K,London,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,26.0,320.0,41.0,239.0,571.0,94.0,80.0,13.0,14.0,904.0,107.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,107.0
2021-02-02,R1K,London,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,20.0,296.0,38.0,222.0,590.0,93.0,72.0,15.0,20.0,905.0,107.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,107.0
2021-02-03,R1K,London,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,37.0,273.0,40.0,198.0,581.0,119.0,73.0,15.0,19.0,898.0,107.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,107.0
2021-02-04,R1K,London,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,20.0,275.0,39.0,203.0,592.0,108.0,70.0,17.0,20.0,903.0,107.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,107.0
2021-02-05,R1K,London,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,12.0,271.0,36.0,207.0,582.0,119.0,62.0,13.0,32.0,908.0,107.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,107.0
2021-02-06,R1K,London,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,20.0,247.0,37.0,182.0,571.0,156.0,64.0,17.0,26.0,909.0,107.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,107.0
2021-02-07,R1K,London,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,20.0,237.0,33.0,182.0,599.0,123.0,54.0,16.0,37.0,904.0,107.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,107.0
2021-02-08,R1K,London,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,22.0,243.0,36.0,184.0,601.0,107.0,58.0,17.0,32.0,892.0,107.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,107.0
2021-02-09,R1K,London,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,22.0,234.0,35.0,177.0,605.0,108.0,56.0,24.0,27.0,890.0,107.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,107.0
