date,node_id,region,ccn,node_name,address,city,zip,hospital_subtype,fips_code,geocoded_hospital_address,hhs_ids,publication_date,is_metro_micro,total_beds_7_day_sum,all_adult_hospital_beds_7_day_sum,all_adult_hospital_inpatient_beds_7_day_sum,inpatient_beds_used_7_day_sum,all_adult_hospital_inpatient_bed_occupied_7_day_sum,total_adult_patients_hosp_confirmed_suspected_covid_7d_sum,total_adult_patients_hospitalized_confirmed_covid_7_day_sum,total_pediatric_patients_hosp_confirmed_suspected_covid_7d_sum,total_pediatric_patients_hospitalized_confirmed_covid_7_day_sum,inpatient_beds_7_day_sum,total_icu_beds_7_day_sum,total_staffed_adult_icu_beds_7_day_sum,icu_beds_used_7_day_sum,staffed_adult_icu_bed_occupancy_7_day_sum,staffed_icu_adult_patients_confirmed_suspected_covid_7d_sum,staffed_icu_adult_patients_confirmed_covid_7_day_sum,total_patients_hospitalized_confirmed_influenza_7_day_sum,icu_patients_confirmed_influenza_7_day_sum,total_patients_hosp_confirmed_influenza_and_covid_7d_sum,total_beds_7_day_coverage,all_adult_hospital_beds_7_day_coverage,all_adult_hospital_inpatient_beds_7_day_coverage,inpatient_beds_used_7_day_coverage,all_adult_hospital_inpatient_bed_occupied_7_day_coverage,total_adult_patients_hosp_confirmed_suspected_covid_7d_cov,total_adult_patients_hospitalized_confirmed_covid_7_day_coverage,total_pediatric_patients_hosp_confirmed_suspected_covid_7d_cov,total_pediatric_patients_hosp_confirmed_covid_7d_cov,inpatient_beds_7_day_coverage,total_icu_beds_7_day_coverage,total_staffed_adult_icu_beds_7_day_coverage,icu_beds_used_7_day_coverage,staffed_adult_icu_bed_occupancy_7_day_coverage,staffed_icu_adult_patients_confirmed_suspected_covid_7d_cov,staffed_icu_adult_patients_confirmed_covid_7_day_coverage,total_patients_hospitalized_confirmed_influenza_7_day_coverage,icu_patients_confirmed_influenza_7_day_coverage,total_patients_hosp_confirmed_influenza_and_covid_7d_cov,previous_day_admission_adult_covid_confirmed_7_day_sum,previous_day_admission_adult_covid_confirmed_18_19_7_day_sum,previous_day_admission_adult_covid_confirmed_20_29_7_day_sum,previous_day_admission_adult_covid_confirmed_30_39_7_day_sum,previous_day_admission_adult_covid_confirmed_40_49_7_day_sum,previous_day_admission_adult_covid_confirmed_50_59_7_day_sum,previous_day_admission_adult_covid_confirmed_60_69_7_day_sum,previous_day_admission_adult_covid_confirmed_70_79_7_day_sum,previous_day_admission_adult_covid_confirmed_80plus_7_day_sum,previous_day_admission_adult_covid_confirmed_unknown_7_day_sum,previous_day_admission_pediatric_covid_confirmed_7_day_sum,previous_day_covid_ed_visits_7_day_sum,previous_day_admission_adult_covid_suspected_7_day_sum,previous_day_admission_adult_covid_suspected_18_19_7_day_sum,previous_day_admission_adult_covid_suspected_20_29_7_day_sum,previous_day_admission_adult_covid_suspected_30_39_7_day_sum,previous_day_admission_adult_covid_suspected_40_49_7_day_sum,previous_day_admission_adult_covid_suspected_50_59_7_day_sum,previous_day_admission_adult_covid_suspected_60_69_7_day_sum,previous_day_admission_adult_covid_suspected_70_79_7_day_sum,previous_day_admission_adult_covid_suspected_80plus_7_day_sum,previous_day_admission_adult_covid_suspected_unknown_7_day_sum,previous_day_admission_pediatric_covid_suspected_7_day_sum,previous_day_total_ed_visits_7_day_sum,previous_day_admission_influenza_confirmed_7_day_sum,is_corrected,previous_day_admission_adult_covid_confirmed_7_day_coverage,previous_day_admission_adult_covid_suspected_7_day_coverage,previous_day_admission_pediatric_covid_confirmed_7_day_coverage,previous_day_admission_pediatric_covid_suspected_7_day_coverage,previous_week_patients_covid_vaccinated_doses_all_7_day,previous_week_patients_covid_vaccinated_doses_all_7_day_sum,previous_week_patients_covid_vaccinated_doses_one_7_day,previous_week_patients_covid_vaccinated_doses_one_7_day_sum,previous_week_personnel_covid_vaccd_doses_administered_7_day,previous_week_personnel_covid_vaccd_doses_administered_7_day_sum,total_personnel_covid_vaccinated_doses_all_7_day,total_personnel_covid_vaccinated_doses_all_7_day_sum,total_personnel_covid_vaccinated_doses_none_7_day,total_personnel_covid_vaccinated_doses_none_7_day_sum,total_personnel_covid_vaccinated_doses_one_7_day,total_personnel_covid_vaccinated_doses_one_7_day_sum,total_beds_7_day_avg,all_adult_hospital_beds_7_day_avg,all_adult_hospital_inpatient_beds_7_day_avg,inpatient_beds_used_7_day_avg,all_adult_hospital_inpatient_bed_occupied_7_day_avg,total_adult_patients_hosp_confirmed_suspected_covid_7d_avg,total_adult_patients_hospitalized_confirmed_covid_7_day_avg,total_pediatric_patients_hosp_confirmed_suspected_covid_7d_avg,total_pediatric_patients_hospitalized_confirmed_covid_7_day_avg,inpatient_beds_7_day_avg,total_icu_beds_7_day_avg,total_staffed_adult_icu_beds_7_day_avg,icu_beds_used_7_day_avg,staffed_adult_icu_bed_occupancy_7_day_avg,staffed_icu_adult_patients_confirmed_suspected_covid_7d_avg,staffed_icu_adult_patients_confirmed_covid_7_day_avg,total_patients_hospitalized_confirmed_influenza_7_day_avg,icu_patients_confirmed_influenza_7_day_avg,total_patients_hosp_confirmed_influenza_and_covid_7d_avg,_observed_total_staffed_adult_icu_beds_7_day_avg,_observed_staffed_adult_icu_bed_occupancy_7_day_avg,_observed_staffed_icu_adult_patients_confirmed_covid_7_day_avg,_observed_previous_day_admission_adult_covid_confirmed_7_day_sum,_observed_previous_day_admission_adult_covid_suspected_7_day_sum
2021-04-30,050025,CA,50025.0,UC SAN DIEGO HEALTH HILLCREST - HILLCREST MED CTR,,,92103.0,,6073.0,,,20230623.0,1.0,5816.0,5256.0,4514.0,3970.0,3803.0,106.0,87.0,,0.0,5074.0,1189.0,713.0,802.0,635.0,27.0,25.0,0.0,0.0,0.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,493.0,11.0,0.0,4.0,4.0,0.0,,,,0.0,0.0,0.0,1804.0,0.0,0.0,7.0,7.0,7.0,7.0,17914.0,,3680.0,,109.0,,10750.0,,2446.0,,307.0,,830.9,750.9,644.9,567.1,543.3,15.1,12.4,,0.0,724.9,169.9,101.9,114.6,90.7,,4.5,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0
2021-05-07,050025,CA,50025.0,UC SAN DIEGO HEALTH HILLCREST - HILLCREST MED CTR,,,92103.0,,6073.0,,,20230623.0,1.0,5810.0,5250.0,4508.0,4035.0,3884.0,107.0,85.0,,0.0,5068.0,1183.0,707.0,783.0,632.0,32.0,29.0,0.0,0.0,0.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,4.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,466.0,13.0,0.0,4.0,,,,,,0.0,0.0,0.0,1741.0,0.0,0.0,7.0,7.0,7.0,7.0,18750.0,,3974.0,,88.0,,10812.0,,2430.0,,274.0,,830.0,750.0,644.0,576.4,554.9,15.3,12.1,,0.0,724.0,169.0,101.0,111.9,90.3,4.6,4.1,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
2021-05-14,050025,CA,50025.0,UC SAN DIEGO HEALTH HILLCREST - HILLCREST MED CTR,,,92103.0,,6073.0,,,20230623.0,1.0,5810.0,5250.0,4508.0,4174.0,3999.0,137.0,116.0,,0.0,5068.0,1183.0,707.0,812.0,637.0,45.0,41.0,0.0,0.0,0.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,9.0,,0.0,,,,0.0,0.0,0.0,0.0,0.0,407.0,13.0,,,7.0,,,,,0.0,0.0,0.0,1627.0,0.0,0.0,7.0,7.0,7.0,7.0,11093.0,,5300.0,,78.0,,10847.0,,2401.0,,265.0,,830.0,750.0,644.0,596.3,571.3,19.6,16.6,,0.0,724.0,169.0,101.0,116.0,91.0,6.4,5.9,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
2021-05-21,050025,CA,50025.0,UC SAN DIEGO HEALTH HILLCREST - HILLCREST MED CTR,,,92103.0,,6073.0,,,20230623.0,1.0,5813.0,5253.0,4511.0,4035.0,3840.0,130.0,106.0,,,5071.0,1186.0,710.0,820.0,625.0,47.0,44.0,0.0,0.0,0.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,4.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,407.0,14.0,,,7.0,0.0,,0.0,,0.0,0.0,0.0,1559.0,0.0,0.0,7.0,7.0,7.0,7.0,6775.0,,2857.0,,45.0,,10870.0,,2386.0,,256.0,,830.4,750.4,644.4,576.4,548.6,18.6,15.1,,,724.4,169.4,101.4,117.1,89.3,6.7,6.3,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
2021-05-28,050025,CA,50025.0,UC SAN DIEGO HEALTH HILLCREST - HILLCREST MED CTR,,,92103.0,,6073.0,,,20230623.0,1.0,5810.0,5250.0,4508.0,3933.0,3754.0,101.0,88.0,9.0,7.0,5068.0,1183.0,707.0,790.0,611.0,56.0,52.0,0.0,0.0,0.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,4.2,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,403.0,6.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,1670.0,0.0,0.0,7.0,7.0,7.0,7.0,7424.0,,850.0,,58.0,,10904.0,,2375.0,,230.0,,830.0,750.0,644.0,561.9,536.3,14.4,12.6,,,724.0,169.0,101.0,112.9,87.3,8.0,7.4,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
2021-06-04,050025,CA,50025.0,UC SAN DIEGO HEALTH HILLCREST - HILLCREST MED CTR,,,92103.0,,6073.0,,,20230623.0,1.0,5810.0,5250.0,4508.0,4060.0,3878.0,95.0,68.0,8.0,7.0,5068.0,1183.0,707.0,807.0,625.0,40.0,37.0,0.0,0.0,0.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,4.4,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,386.0,13.0,0.0,,4.0,,4.0,,,0.0,0.0,0.0,1613.0,0.0,0.0,7.0,7.0,7.0,7.0,8790.0,,431.0,,44.0,,10944.0,,2366.0,,207.0,,830.0,750.0,644.0,580.0,554.0,13.6,9.7,,,724.0,169.0,101.0,115.3,89.3,5.7,5.3,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
2021-06-11,050025,CA,50025.0,UC SAN DIEGO HEALTH HILLCREST - HILLCREST MED CTR,,,92103.0,,6073.0,,,20230623.0,1.0,5810.0,5250.0,4508.0,4057.0,3832.0,68.0,51.0,9.0,7.0,5068.0,1183.0,707.0,848.0,623.0,27.0,25.0,0.0,0.0,0.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,4.6,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,387.0,8.0,0.0,,4.0,,,0.0,0.0,0.0,0.0,0.0,1671.0,0.0,0.0,7.0,7.0,7.0,7.0,10423.0,,480.0,,26.0,,10968.0,,2364.0,,192.0,,830.0,750.0,644.0,579.6,547.4,9.7,7.3,,,724.0,169.0,101.0,121.1,89.0,,5.15,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
2021-06-18,050025,CA,50025.0,UC SAN DIEGO HEALTH HILLCREST - HILLCREST MED CTR,,,92103.0,,6073.0,,,20230623.0,1.0,5810.0,5250.0,4508.0,4054.0,3845.0,70.0,56.0,9.0,7.0,5068.0,1186.0,707.0,804.0,595.0,38.0,35.0,0.0,0.0,0.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,4.8,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,383.0,7.0,0.0,0.0,,,,,,0.0,0.0,0.0,1624.0,0.0,0.0,7.0,7.0,7.0,7.0,7074.0,,198.0,,23.0,,10962.0,,2359.0,,187.0,,830.0,750.0,644.0,579.1,549.3,10.0,8.0,,,724.0,169.4,101.0,114.9,85.0,5.4,5.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
2021-06-25,050025,CA,50025.0,UC SAN DIEGO HEALTH HILLCREST - HILLCREST MED CTR,,,92103.0,,6073.0,,,20230623.0,1.0,5811.0,5251.0,4509.0,4044.0,3867.0,86.0,62.0,7.0,7.0,5069.0,1184.0,708.0,809.0,632.0,32.0,30.0,0.0,0.0,0.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,5.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,0.0,359.0,12.0,0.0,,5.0,,,,0.0,0.0,0.0,0.0,1699.0,0.0,0.0,7.0,7.0,7.0,7.0,1887.0,,192.0,,11.0,,10962.0,,2352.0,,194.0,,830.1,750.1,644.1,577.7,552.4,12.3,8.9,,,724.1,169.1,101.1,115.6,90.3,4.6,4.3,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
2021-07-02,050025,CA,50025.0,UC SAN DIEGO HEALTH HILLCREST - HILLCREST MED CTR,,,92103.0,,6073.0,,,20230623.0,1.0,5810.0,5250.0,4508.0,4042.0,3853.0,89.0,68.0,7.0,7.0,5068.0,1183.0,707.0,764.0,575.0,26.0,25.0,0.0,0.0,0.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,5.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,366.0,13.0,0.0,,4.0,0.0,4.0,,,0.0,0.0,0.0,1729.0,0.0,0.0,7.0,7.0,7.0,7.0,122.0,,35.0,,,,10734.0,,2347.0,,193.0,,830.0,750.0,644.0,577.4,550.4,12.7,9.7,,,724.0,169.0,101.0,109.1,82.1,,5.2,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
2021-07-09,050025,CA,50025.0,UC SAN DIEGO HEALTH HILLCREST - HILLCREST MED CTR,,,92103.0,,6073.0,,,20230623.0,1.0,5811.0,5251.0,4509.0,4146.0,3948.0,82.0,69.0,7.0,7.0,5069.0,1183.0,707.0,818.0,619.0,25.0,24.0,0.0,0.0,0.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,5.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,379.0,10.0,0.0,,,,0.0,,,0.0,0.0,0.0,1682.0,0.0,0.0,7.0,7.0,7.0,7.0,223.0,,86.0,,12.0,,10736.0,,2337.0,,200.0,,830.1,750.1,644.1,592.3,564.0,11.7,9.9,,,724.1,169.0,101.0,116.9,88.4,,6.1,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0
2021-07-16,050025,CA,50025.0,UC SAN DIEGO HEALTH HILLCREST - HILLCREST MED CTR,,,92103.0,,6073.0,,,20230623.0,1.0,5810.0,5250.0,4508.0,3907.0,3718.0,127.0,102.0,0.0,0.0,5068.0,1183.0,707.0,782.0,593.0,54.0,49.0,0.0,0.0,0.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,9.0,0.0,,4.0,,0.0,0.0,,,0.0,0.0,418.0,17.0,0.0,4.0,7.0,0.0,0.0,5.0,,0.0,0.0,0.0,1676.0,0.0,0.0,7.0,7.0,7.0,7.0,105.0,,142.0,,10.0,,10725.0,,2332.0,,203.0,,830.0,750.0,644.0,558.1,531.1,18.1,14.6,0.0,0.0,724.0,169.0,101.0,111.7,84.7,7.7,7.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
2021-07-23,050025,CA,50025.0,UC SAN DIEGO HEALTH HILLCREST - HILLCREST MED CTR,,,92103.0,,6073.0,,,20230623.0,1.0,5810.0,5250.0,4508.0,4099.0,3915.0,196.0,168.0,,0.0,5068.0,1183.0,707.0,790.0,607.0,53.0,51.0,0.0,0.0,0.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,17.0,0.0,0.0,6.0,5.0,0.0,,,,0.0,0.0,489.0,14.0,0.0,,8.0,,,,0.0,0.0,0.0,,1703.0,0.0,0.0,7.0,7.0,7.0,7.0,73.0,,134.0,,17.0,,10768.0,,2326.0,,212.0,,830.0,750.0,644.0,585.6,559.3,28.0,24.0,,0.0,724.0,169.0,101.0,112.9,86.7,7.6,7.3,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
2021-07-30,050025,CA,50025.0,UC SAN DIEGO HEALTH HILLCREST - HILLCREST MED CTR,,,92103.0,,6073.0,,,20230623.0,1.0,5810.0,5250.0,4508.0,4151.0,3922.0,249.0,209.0,0.0,0.0,5068.0,1183.0,707.0,840.0,611.0,68.0,66.0,0.0,0.0,0.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,14.0,0.0,4.0,,,4.0,,,0.0,0.0,0.0,524.0,19.0,0.0,,9.0,,0.0,5.0,,0.0,0.0,0.0,1685.0,0.0,0.0,7.0,7.0,7.0,7.0,74.0,,140.0,,32.0,,10771.0,,2309.0,,231.0,,830.0,750.0,644.0,593.0,560.3,35.6,29.9,0.0,0.0,724.0,169.0,101.0,120.0,87.3,9.7,9.4,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
2020-11-06,050262,CA,50262.0,RONALD REAGAN UCLA MEDICAL CENTER,,,90095.0,,6037.0,,,20230623.0,1.0,3199.0,2723.0,2492.0,2764.0,2391.0,216.0,120.0,,0.0,2968.0,1085.0,763.0,998.0,713.0,70.0,66.0,0.0,0.0,0.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,766.0,0.0,0.0,7.0,7.0,7.0,7.0,,,,,,,,,,,,,457.0,389.0,356.0,394.9,341.6,30.9,17.1,,0.0,424.0,155.0,109.0,142.6,101.9,10.0,9.4,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
2020-11-13,050262,CA,50262.0,RONALD REAGAN UCLA MEDICAL CENTER,,,90095.0,,6037.0,,,20230623.0,1.0,2742.0,2334.0,2136.0,2373.0,2063.0,186.0,107.0,10.0,0.0,2544.0,930.0,654.0,819.0,616.0,80.0,71.0,0.0,0.0,0.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,710.0,0.0,0.0,6.0,6.0,6.0,6.0,,,,,,,,,,,,,457.0,389.0,356.0,395.5,343.8,31.0,17.8,,0.0,424.0,155.0,109.0,136.5,102.7,13.3,11.8,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
2020-11-20,050262,CA,50262.0,RONALD REAGAN UCLA MEDICAL CENTER,,,90095.0,,6037.0,,,20230623.0,1.0,3199.0,2723.0,2492.0,2740.0,2407.0,271.0,180.0,11.0,,2968.0,1085.0,763.0,946.0,728.0,114.0,90.0,0.0,0.0,0.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,827.0,0.0,0.0,7.0,7.0,7.0,7.0,,,,,,,,,,,,,457.0,389.0,356.0,391.4,343.9,38.7,25.7,,,424.0,155.0,109.0,135.1,104.0,16.3,12.9,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
2020-11-27,050262,CA,50262.0,RONALD REAGAN UCLA MEDICAL CENTER,,,90095.0,,6037.0,,,20230623.0,1.0,2742.0,2334.0,2136.0,2301.0,2034.0,253.0,183.0,10.0,,2544.0,930.0,654.0,788.0,621.0,82.0,73.0,0.0,0.0,0.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,10.0,,0.0,,0.0,,4.0,0.0,,0.0,,149.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,696.0,0.0,0.0,6.0,6.0,6.0,6.0,,,,,,,,,,,,,457.0,389.0,356.0,383.5,339.0,42.2,30.5,,,424.0,155.0,109.0,131.3,103.5,13.7,12.2,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
2020-12-04,050262,CA,50262.0,RONALD REAGAN UCLA MEDICAL CENTER,,,90095.0,,6037.0,,,20230623.0,1.0,3199.0,2723.0,2492.0,2761.0,2389.0,372.0,265.0,12.0,7.0,2968.0,1085.0,763.0,922.0,718.0,130.0,118.0,0.0,0.0,0.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,44.0,0.0,,5.0,7.0,9.0,11.0,5.0,5.0,0.0,,191.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,757.0,0.0,0.0,7.0,7.0,7.0,7.0,,,,,,,,,,,,,457.0,389.0,356.0,394.4,341.3,53.1,37.9,,,424.0,155.0,109.0,131.7,102.6,18.6,16.9,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
2020-12-11,050262,CA,50262.0,RONALD REAGAN UCLA MEDICAL CENTER,,,90095.0,,6037.0,,,20230623.0,1.0,3199.0,2723.0,2492.0,2753.0,2410.0,482.0,342.0,20.0,11.0,2968.0,1085.0,763.0,964.0,718.0,149.0,135.0,0.0,0.0,0.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,44.0,,6.0,0.0,5.0,4.0,14.0,12.0,,0.0,5.0,224.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,893.0,0.0,0.0,7.0,7.0,7.0,7.0,,,,,,,,,,,,,457.0,389.0,356.0,393.3,344.3,68.9,48.9,,,424.0,155.0,109.0,137.7,102.6,21.3,19.3,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
2020-12-18,050262,CA,50262.0,RONALD REAGAN UCLA MEDICAL CENTER,,,90095.0,,6037.0,,,20230623.0,1.0,3199.0,2723.0,2492.0,2675.0,2351.0,647.0,542.0,11.0,11.0,2968.0,1085.0,763.0,926.0,688.0,199.0,199.0,0.0,0.0,0.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,86.0,,6.0,9.0,9.0,11.0,15.0,16.0,19.0,0.0,,260.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,853.0,0.0,0.0,7.0,7.0,7.0,7.0,,,,,,,,,,,,,457.0,389.0,356.0,382.1,335.9,92.4,77.4,,,424.0,155.0,109.0,132.3,98.3,28.4,28.4,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
2020-12-25,050262,CA,50262.0,RONALD REAGAN UCLA MEDICAL CENTER,,,90095.0,,6037.0,,,20230623.0,1.0,3199.0,2723.0,2492.0,2636.0,2363.0,783.0,661.0,19.0,5.0,2968.0,1085.0,763.0,887.0,713.0,271.0,249.0,0.0,0.0,0.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,58.0,,,4.0,8.0,12.0,16.0,9.0,7.0,0.0,,237.0,13.0,0.0,4.0,4.0,,,,0.0,,0.0,,884.0,0.0,0.0,7.0,7.0,7.0,7.0,,,,,,,,,,,,,457.0,389.0,356.0,376.6,337.6,111.9,94.4,,,424.0,155.0,109.0,126.7,101.9,38.7,35.6,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
2021-01-01,050262,CA,50262.0,RONALD REAGAN UCLA MEDICAL CENTER,,,90095.0,,6037.0,,,20230623.0,1.0,3199.0,2723.0,2492.0,2693.0,2387.0,748.0,635.0,24.0,15.0,2968.0,1085.0,763.0,927.0,717.0,288.0,278.0,0.0,0.0,0.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,84.0,0.0,,9.0,9.0,17.0,21.0,9.0,16.0,0.0,4.0,248.0,10.0,0.0,4.0,0.0,0.0,,,0.0,,0.0,,779.0,0.0,0.0,7.0,7.0,7.0,7.0,,,,,,,,,,,,,457.0,389.0,356.0,384.7,341.0,106.9,90.7,,,424.0,155.0,109.0,132.4,102.4,41.1,39.7,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
2021-01-08,050262,CA,50262.0,RONALD REAGAN UCLA MEDICAL CENTER,,,90095.0,,6037.0,,,20230623.0,1.0,3199.0,2723.0,2492.0,2655.0,2355.0,817.0,705.0,21.0,21.0,2968.0,1085.0,763.0,914.0,696.0,268.0,268.0,0.0,0.0,0.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,87.0,0.0,9.0,6.0,12.0,23.0,14.0,4.0,19.0,0.0,,199.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,780.0,0.0,0.0,7.0,7.0,7.0,7.0,,,,,,,,,,,,,457.0,389.0,356.0,379.3,336.4,116.7,100.7,,,424.0,155.0,109.0,130.6,99.4,38.3,38.3,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
2021-01-15,050262,CA,50262.0,RONALD REAGAN UCLA MEDICAL CENTER,,,90095.0,,6037.0,,,20230623.0,1.0,3211.0,2735.0,2504.0,2739.0,2427.0,820.0,708.0,23.0,17.0,2980.0,1097.0,775.0,975.0,732.0,299.0,281.0,0.0,0.0,0.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,45.0,0.0,,,,7.0,9.0,9.0,13.0,0.0,,206.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,808.0,0.0,0.0,7.0,7.0,7.0,7.0,,,,,,,,,,,,,458.7,390.7,357.7,391.3,346.7,117.1,101.1,,,425.7,156.7,110.7,139.3,104.6,42.7,40.1,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
