product,timestamp,month,split,model,n_events,allocation_overlap,priority_overlap,js_distance,priority_js_distance,ndcg_all,recipient_average_precision,recipient_recall_at_observed_k,dispatch_fraction,panel_ambiguity,n_candidates,n_observed_recipients,observed_quantity
face_shield,2020-04-01,2020-04-01,calibration,Demand proportional,2,0.0,0.00036029677349670686,1.0,0.9988429322749433,0.1406437433235346,0.004519879969992498,0.0,1.0,0.4172979644956005,1467,2,490.0
face_shield,2020-05-01,2020-05-01,calibration,Demand proportional,12,0.0,0.02182732205911063,1.0,0.9614149584843638,0.31808398135177945,0.05762689173644428,0.0,1.0,0.35877186974813524,1993,54,70330.0
face_shield,2020-06-01,2020-06-01,calibration,Demand proportional,38,0.0,0.015822215340433092,1.0,0.9706340388811809,0.34330224140524707,0.04095279564509141,0.011627906976744186,1.0,0.3182228173410724,2073,86,61675.0
face_shield,2020-07-01,2020-07-01,validation,Demand proportional,9,0.0,0.00036013036617586096,1.0,0.998900070511144,0.157294284715636,0.004886924436675803,0.0,1.0,0.3257111159506974,2104,14,610.0
face_shield,2020-09-01,2020-09-01,validation,Demand proportional,3,0.0,0.003281437184358061,1.0,0.9922991631301782,0.17714967473281398,0.018001169836032224,0.0,1.0,0.3065910180563436,344,3,1320.0
face_shield,2021-03-01,2021-03-01,test,Demand proportional,2,0.0,0.013870961220517251,1.0,0.9740059599781211,0.25295609804093366,0.07393483709273183,0.0,1.0,0.19456102842966677,95,2,350.0
face_shield,2021-04-01,2021-04-01,test,Demand proportional,5,0.0,0.14138818495528263,1.0,0.8499916937829171,0.47322021823103283,0.1747670807453416,0.2,1.0,0.1990068202503935,123,5,1100.0
gown,2020-05-01,2020-05-01,calibration,Demand proportional,7,0.0,0.0041966004708520075,0.9999999999999999,0.9918215130693635,0.17459016197872004,0.013173925240445375,0.0,1.0,0.38804393431103024,1966,12,8450.0
gown,2020-06-01,2020-06-01,calibration,Demand proportional,3,0.0,2.2965736105975715e-05,0.9999999999999999,0.9999032356824946,0.11059956126641546,0.0015878820001031138,0.0,1.0,0.3057535526058336,1972,4,350.0
gown,2020-08-01,2020-08-01,validation,Demand proportional,1,0.0,0.0008273653340694377,1.0,0.9975806537302659,0.14332232775009315,0.007936507936507936,0.0,1.0,0.294160528204104,338,1,200.0
gown,2020-11-01,2020-11-01,validation,Demand proportional,3,0.7766990291262136,0.35891419735094093,0.3489980908290667,0.6735789272134289,0.9210123296842944,0.5074074074074074,0.3333333333333333,1.0,0.2526562918410385,21,3,10300.0
gown,2021-01-01,2021-01-01,test,Demand proportional,11,0.0,0.18303352358219832,0.9999999999999999,0.8366550770335848,0.5647880644562883,0.31627435064935067,0.36363636363636365,1.0,0.23794810155165153,100,11,30840.0
gown,2021-02-01,2021-02-01,test,Demand proportional,6,0.0,0.04468954976026435,1.0,0.938956437654958,0.3526759432976175,0.10863186521081258,0.0,1.0,0.19137450675388298,106,6,598.0
gown,2021-03-01,2021-03-01,test,Demand proportional,3,0.0,0.0015366912259401693,1.0,0.9958716467011732,0.1978200116021513,0.0265825863386839,0.0,1.0,0.16797354294320052,130,3,814.0
gown,2021-04-01,2021-04-01,test,Demand proportional,5,0.0,0.033386816480086894,0.9999999999999999,0.9499247341161838,0.3000982290455148,0.060111524240167066,0.0,1.0,0.1762461703661981,157,5,2330.0
gown,2021-05-01,2021-05-01,test,Demand proportional,2,0.0,0.010320665043014786,1.0,0.9790152247930848,0.2214515769398502,0.040257648953301126,0.0,1.0,0.1820020432573107,93,2,1200.0
gown,2021-06-01,2021-06-01,test,Demand proportional,5,0.0,0.06781742581850413,1.0,0.9101390000124634,0.34388121165307195,0.09899407609933925,0.0,1.0,0.1732605272141871,58,5,4560.0
n95,2020-04-01,2020-04-01,calibration,Robust priority,3,0.0,0.0020743625361893977,1.0,0.994794607187603,0.15579514313282652,0.003950410613641523,0.0,1.0,0.30730955021522344,2136,4,405.0
n95,2020-05-01,2020-05-01,calibration,Robust priority,54,0.0,0.031680782575167654,1.0,0.964642687333607,0.18798716290291015,0.03756082470577023,0.06578947368421052,1.0,0.32378178263704255,2446,76,25122.0
n95,2020-06-01,2020-06-01,calibration,Robust priority,11,0.0,0.0018807193608563239,1.0,0.9956952077840138,0.12612828676490093,0.004205117843237634,0.0,1.0,0.31759398555409746,2546,19,1905.0
n95,2020-07-01,2020-07-01,validation,Robust priority,3,0.0,0.0018694370816850347,0.9999999999999999,0.9979203120706878,0.14580023359604827,0.0046248881781355,0.0,1.0,0.2926014835549297,2492,10,2680.0
n95,2020-08-01,2020-08-01,validation,Robust priority,1,0.0,0.00018349006629473006,1.0,0.9993642416285238,0.10849816360194246,0.0016806722689075631,0.0,1.0,0.1787497240185812,696,1,40.0
n95,2020-09-01,2020-09-01,validation,Robust priority,2,0.0,0.0063849597545395835,1.0,0.98709997273332,0.17254160195426554,0.016064516129032258,0.0,1.0,0.2671139734530048,168,2,300.0
n95,2021-01-01,2021-01-01,test,Robust priority,3,0.0,0.0005248791928085819,1.0,0.9984263800615869,0.22246240197324743,0.024271124671582336,0.0,1.0,0.22615290607760555,96,3,720.0
n95,2021-02-01,2021-02-01,test,Robust priority,1,0.0,0.002581840618658122,1.0,0.9934971844294206,0.1505149978319906,0.010101010101010102,0.0,1.0,0.20175336052283388,148,1,1000.0
n95,2021-03-01,2021-03-01,test,Robust priority,3,0.0,0.014736883928774626,1.0,0.979432701916939,0.17156718077311658,0.029130591630591632,0.0,1.0,0.21695698213426112,203,3,5460.0
n95,2021-04-01,2021-04-01,test,Robust priority,1,0.0,0.005095360466600277,1.0,0.9883878108879838,0.17070727966372012,0.017543859649122806,0.0,1.0,0.2090992800613063,158,1,500.0
n95,2021-05-01,2021-05-01,test,Robust priority,2,0.0,0.0029383334708369905,1.0,0.9940939673367064,0.14578620761343172,0.012535014005602241,0.0,1.0,0.1904103414318329,161,2,1121.0
surgical_mask,2020-04-01,2020-04-01,calibration,Robust priority,12,0.0,0.014858594311628209,1.0,0.9778166492049665,0.18261490737841085,0.019480688431522425,0.04,1.0,0.35197793298544156,1691,25,15680.0
surgical_mask,2020-05-01,2020-05-01,calibration,Robust priority,4,0.0,0.0025791269271652666,0.9999999999999999,0.9940625134091743,0.13603497789375066,0.0038187679779387394,0.0,1.0,0.35013443558957125,1916,6,2120.0
surgical_mask,2020-06-01,2020-06-01,calibration,Robust priority,20,0.0,0.011301514187263984,1.0,0.9864767509848409,0.12424137271649424,0.01339420533079276,0.0,1.0,0.329600077545918,2053,29,36740.0
surgical_mask,2020-07-01,2020-07-01,validation,Robust priority,4,0.0,0.0008216095195015805,1.0,0.9979212437532615,0.12487491790437191,0.0018922905838477857,0.0,1.0,0.315565944731044,2038,6,2465.0
surgical_mask,2020-08-01,2020-08-01,validation,Robust priority,1,0.0,0.00025110876899204376,1.0,0.9991582884955726,0.11329456824939788,0.002207505518763797,0.0,1.0,0.2153704939683329,513,1,50.0
surgical_mask,2020-10-01,2020-10-01,validation,Robust priority,1,0.0,0.030490767939328527,1.0,0.9491605348443081,0.27894294565112987,0.09090909090909091,0.0,1.0,0.2520309734957411,65,1,500.0
surgical_mask,2020-12-01,2020-12-01,validation,Robust priority,2,0.5,0.1353690716424538,0.5964302051021374,0.8449555625246286,0.4813742323672412,0.19444444444444442,0.0,1.0,0.18724631804456948,44,2,7000.0
surgical_mask,2021-02-01,2021-02-01,test,Robust priority,2,0.1,0.06819517056664322,0.8749298275892526,0.9488339190470985,0.2595803379287363,0.5158730158730158,0.5,1.0,0.20150292106347692,113,2,5000.0
surgical_mask,2021-03-01,2021-03-01,test,Robust priority,9,0.045934772622875514,0.07811043333485454,0.9472951960124909,0.9252884284900631,0.29917666811277516,0.1681961579575164,0.1111111111111111,1.0,0.20843509004614152,170,9,43540.0
surgical_mask,2021-05-01,2021-05-01,test,Robust priority,2,0.0,0.005045571419622839,1.0,0.9892147381824795,0.1871056486442482,0.014815627743634766,0.0,1.0,0.2405061941620752,148,2,6000.0
surgical_mask,2021-06-01,2021-06-01,test,Robust priority,4,0.0,0.015889943162579464,1.0,0.9730700427198412,0.22927860944440845,0.03343271973036038,0.0,1.0,0.17747729633164122,98,4,13000.0
surgical_mask,2021-07-01,2021-07-01,test,Robust priority,2,0.0,0.06349414177108713,1.0,0.9371959322983598,0.2744001479998798,0.18205128205128204,0.0,1.0,0.1976448672898916,79,2,4000.0
face_shield,2020-04-01,2020-04-01,calibration,Robust priority,2,0.0,0.0006586480206031409,1.0,0.9981186064494308,0.12404682468644214,0.0022009898400953036,0.0,1.0,0.4172979644956005,1467,2,490.0
face_shield,2020-05-01,2020-05-01,calibration,Robust priority,12,0.0,0.010320065466209716,1.0,0.9814992221272362,0.21788084195209861,0.01633580364778709,0.0,1.0,0.35877186974813524,1993,54,70330.0
face_shield,2020-06-01,2020-06-01,calibration,Robust priority,38,0.004702067288204297,0.007750490756613897,0.9959715677430045,0.9863245559677668,0.23634270842925859,0.021842857853885008,0.0,1.0,0.3182228173410724,2073,86,61675.0
face_shield,2020-07-01,2020-07-01,validation,Robust priority,9,0.0,0.0025248296360846096,1.0,0.9953243251119724,0.1445847132890096,0.004184593572786867,0.0,1.0,0.3257111159506974,2104,14,610.0
face_shield,2020-09-01,2020-09-01,validation,Robust priority,3,0.0,0.002935276188448288,1.0,0.9947312115998226,0.1364144788118019,0.007416848777649591,0.0,1.0,0.3065910180563436,344,3,1320.0
face_shield,2021-03-01,2021-03-01,test,Robust priority,2,0.0,0.0042121642991655005,1.0,0.9909661516977132,0.1760325987745026,0.019048455056179775,0.0,1.0,0.19456102842966677,95,2,350.0
face_shield,2021-04-01,2021-04-01,test,Robust priority,5,0.0,0.06168550747730828,1.0,0.9219435061746638,0.33594428874753396,0.08926698648808182,0.2,1.0,0.1990068202503935,123,5,1100.0
gown,2020-05-01,2020-05-01,calibration,Robust priority,7,0.0,0.00490522881618327,1.0,0.991536110118249,0.14266404380412348,0.006519049177545417,0.0,1.0,0.38804393431103024,1966,12,8450.0
gown,2020-06-01,2020-06-01,calibration,Robust priority,3,0.0,1.761324899267892e-05,0.9999999999999999,0.9999263586753152,0.10525352667751128,0.0012684565222100934,0.0,1.0,0.3057535526058336,1972,4,350.0
gown,2020-08-01,2020-08-01,validation,Robust priority,1,0.0,0.0011949158486506824,1.0,0.9966628773959064,0.12381117136871862,0.0037174721189591076,0.0,1.0,0.294160528204104,338,1,200.0
gown,2020-11-01,2020-11-01,validation,Robust priority,3,0.02912621359223301,0.03860288814044236,0.9821659009546247,0.9518283880289309,0.2870014233003389,0.19017094017094016,0.0,1.0,0.2526562918410385,21,3,10300.0
gown,2021-01-01,2021-01-01,test,Robust priority,11,0.0,0.03517224922716763,0.9999999999999999,0.9597673092689046,0.32754855847320885,0.14864826395668607,0.0,1.0,0.23794810155165153,100,11,30840.0
gown,2021-02-01,2021-02-01,test,Robust priority,6,0.0,0.04777280825414284,1.0,0.9455368273158201,0.2789333664164046,0.06378963654350005,0.0,1.0,0.19137450675388298,106,6,598.0
gown,2021-03-01,2021-03-01,test,Robust priority,3,0.0,0.0011702269400803347,1.0,0.9967942008627407,0.1809161049553872,0.01954501560949927,0.0,1.0,0.16797354294320052,130,3,814.0
gown,2021-04-01,2021-04-01,test,Robust priority,5,0.0,0.022742057043433545,1.0,0.9733578829415473,0.20073360985039568,0.03825143442405621,0.0,1.0,0.1762461703661981,157,5,2330.0
gown,2021-05-01,2021-05-01,test,Robust priority,2,0.0,0.003593412566480582,1.0,0.9914058236996404,0.17894918639286078,0.020173453996983406,0.0,1.0,0.1820020432573107,93,2,1200.0
gown,2021-06-01,2021-06-01,test,Robust priority,5,0.0,0.03712989931016178,1.0,0.9552960729704423,0.2390127739686361,0.07151211361737678,0.0,1.0,0.1732605272141871,58,5,4560.0
n95,2020-04-01,2020-04-01,calibration,Equal allocation,3,0.0,0.002146707213931601,1.0,0.9946172182992714,0.12715994555420293,0.0026702269692923898,0.0,1.0,0.30730955021522344,2136,4,405.0
n95,2020-05-01,2020-05-01,calibration,Equal allocation,54,0.0,0.03143001778400345,1.0,0.9661321074670997,0.3627151457434925,0.03153457408957176,0.05263157894736842,1.0,0.32378178263704255,2446,76,25122.0
n95,2020-06-01,2020-06-01,calibration,Equal allocation,11,0.0,0.007465190055637493,1.0,0.987476979963268,0.130934625268454,0.007372179463885775,0.0,1.0,0.31759398555409746,2546,19,1905.0
n95,2020-07-01,2020-07-01,validation,Equal allocation,3,0.0,0.006776888798644321,0.9999999999999999,0.986544108950906,0.18618464113603517,0.009998630499103454,0.0,1.0,0.2926014835549297,2492,10,2680.0
n95,2020-08-01,2020-08-01,validation,Equal allocation,1,0.0,0.0014367816091954023,1.0,0.996081880758601,0.5,0.0014367816091954023,0.0,1.0,0.1787497240185812,696,1,40.0
n95,2020-09-01,2020-09-01,validation,Equal allocation,2,0.0,0.013797814207650274,1.0,0.9736144520449606,0.21869375069728977,0.017543859649122806,0.0,1.0,0.2671139734530048,168,2,300.0
n95,2021-01-01,2021-01-01,test,Equal allocation,3,0.0,0.03125,1.0,0.9481478166434796,0.3088644148968134,0.03125,0.0,1.0,0.22615290607760555,96,3,720.0
n95,2021-02-01,2021-02-01,test,Equal allocation,1,0.0,0.006756756756756757,1.0,0.9852681562620377,0.13927752948720412,0.006756756756756757,0.0,1.0,0.20175336052283388,148,1,1000.0
n95,2021-03-01,2021-03-01,test,Equal allocation,3,0.9157509157509157,0.016832169890873116,0.20847368918719003,0.9748828252675952,0.15768481081633104,0.024,0.0,1.0,0.21695698213426112,203,3,5460.0
n95,2021-04-01,2021-04-01,test,Equal allocation,1,0.0,0.0063291139240506345,1.0,0.9860562163374623,0.13708731878239783,0.006329113924050633,0.0,1.0,0.2090992800613063,158,1,500.0
n95,2021-05-01,2021-05-01,test,Equal allocation,2,0.0,0.012734378995096506,1.0,0.9808161165046269,0.2501126769473529,0.01282051282051282,0.0,1.0,0.1904103414318329,161,2,1121.0
surgical_mask,2020-04-01,2020-04-01,calibration,Equal allocation,12,0.0,0.022219681986082054,1.0,0.9715385695125185,0.20783887978459448,0.022838304552590265,0.04,1.0,0.35197793298544156,1691,25,15680.0
surgical_mask,2020-05-01,2020-05-01,calibration,Equal allocation,4,0.0,0.003168981486036256,0.9999999999999999,0.9928675817448246,0.13475081174984305,0.0031779661016949155,0.0,1.0,0.35013443558957125,1916,6,2120.0
surgical_mask,2020-06-01,2020-06-01,calibration,Equal allocation,20,0.0,0.014005553266058195,1.0,0.9838908078870884,0.1238939521796139,0.014513860687566573,0.0,1.0,0.329600077545918,2053,29,36740.0
surgical_mask,2020-07-01,2020-07-01,validation,Equal allocation,4,0.0,0.0032463280795643583,1.0,0.992826072509083,0.13732210904421185,0.0035587188612099642,0.0,1.0,0.315565944731044,2038,6,2465.0
surgical_mask,2020-08-01,2020-08-01,validation,Equal allocation,1,0.0,0.0019493177387914227,1.0,0.9948958846860652,0.38685280723454163,0.001949317738791423,0.0,1.0,0.2153704939683329,513,1,50.0
surgical_mask,2020-10-01,2020-10-01,validation,Equal allocation,1,0.0,0.015384615384615385,1.0,0.9708200180544899,0.19342640361727081,0.015384615384615385,0.0,1.0,0.2520309734957411,65,1,500.0
surgical_mask,2020-12-01,2020-12-01,validation,Equal allocation,2,0.0,0.03185145025752237,0.9999999999999999,0.9473555105034862,0.21061324491948152,0.038856304985337244,0.0,1.0,0.18724631804456948,44,2,7000.0
surgical_mask,2021-02-01,2021-02-01,test,Equal allocation,2,0.0,0.017889610389610396,1.0,0.9702849468686829,0.15846973691502425,0.01834862385321101,0.0,1.0,0.20150292106347692,113,2,5000.0
surgical_mask,2021-03-01,2021-03-01,test,Equal allocation,9,0.0,0.055757644899619804,1.0,0.9295672092693326,0.24342371014956105,0.07224104351810937,0.1111111111111111,1.0,0.20843509004614152,170,9,43540.0
surgical_mask,2021-05-01,2021-05-01,test,Equal allocation,2,0.0,0.013513513513513516,1.0,0.9737713924699748,0.22464304137427843,0.013513513513513514,0.0,1.0,0.2405061941620752,148,2,6000.0
surgical_mask,2021-06-01,2021-06-01,test,Equal allocation,4,0.0,0.040816326530612235,1.0,0.9364930060036587,0.4271527832480314,0.04081632653061224,0.25,1.0,0.17747729633164122,98,4,13000.0
surgical_mask,2021-07-01,2021-07-01,test,Equal allocation,2,0.0,0.026799841772151896,1.0,0.9555830184268008,0.26906063344306486,0.03125,0.0,1.0,0.1976448672898916,79,2,4000.0
face_shield,2020-04-01,2020-04-01,calibration,Equal allocation,2,0.0,0.0014329867357285068,1.0,0.9961042739734797,0.16554342796730173,0.0014771048744460858,0.0,1.0,0.4172979644956005,1467,2,490.0
face_shield,2020-05-01,2020-05-01,calibration,Equal allocation,12,0.0,0.025730385077071705,1.0,0.9621569002470581,0.2384907202899003,0.026737375677855897,0.018518518518518517,1.0,0.35877186974813524,1993,54,70330.0
face_shield,2020-06-01,2020-06-01,calibration,Equal allocation,38,0.0,0.033351608066039005,1.0,0.96000855865435,0.26733226475407995,0.04158787823405276,0.023255813953488372,1.0,0.3182228173410724,2073,86,61675.0
face_shield,2020-07-01,2020-07-01,validation,Equal allocation,9,0.0,0.006579064865596776,1.0,0.9870191845496973,0.2590339319688733,0.017481410698356264,0.07142857142857142,1.0,0.3257111159506974,2104,14,610.0
face_shield,2020-09-01,2020-09-01,validation,Equal allocation,3,0.0,0.009300630140413421,1.0,0.983670323124347,0.14002868098283397,0.011111111111111112,0.0,1.0,0.3065910180563436,344,3,1320.0
face_shield,2021-03-01,2021-03-01,test,Equal allocation,2,0.0,0.02105263157894738,1.0,0.9630839894293824,0.3360258830505379,0.021052631578947368,0.0,1.0,0.19456102842966677,95,2,350.0
face_shield,2021-04-01,2021-04-01,test,Equal allocation,5,0.0,0.04551141102433844,1.0,0.9322239867583145,0.32426122583432215,0.052083333333333336,0.0,1.0,0.1990068202503935,123,5,1100.0
gown,2020-05-01,2020-05-01,calibration,Equal allocation,7,0.0,0.005972048185265601,1.0,0.9883819636464346,0.1477832497259165,0.005642985961039163,0.0,1.0,0.38804393431103024,1966,12,8450.0
gown,2020-06-01,2020-06-01,calibration,Equal allocation,3,0.0,0.0020283975659229204,0.9999999999999999,0.9950826657251306,0.12571930068534798,0.002028397565922921,0.0,1.0,0.3057535526058336,1972,4,350.0
gown,2020-08-01,2020-08-01,validation,Equal allocation,1,0.0,0.0029585798816568042,1.0,0.9926909616568809,0.12609168068946533,0.0029585798816568047,0.0,1.0,0.294160528204104,338,1,200.0
gown,2020-11-01,2020-11-01,validation,Equal allocation,3,0.7766990291262136,0.0892279241793805,0.4725473213063284,0.892975957731232,0.3070816371841094,0.1142857142857143,0.0,1.0,0.2526562918410385,21,3,10300.0
gown,2021-01-01,2021-01-01,test,Equal allocation,11,0.0,0.10406884833575784,0.9999999999999999,0.8759064396069934,0.41729860959489923,0.11956521739130435,0.09090909090909091,1.0,0.23794810155165153,100,11,30840.0
gown,2021-02-01,2021-02-01,test,Equal allocation,6,0.0,0.06003271085305959,1.0,0.915037967208193,0.27418615200324925,0.06521739130434782,0.0,1.0,0.19137450675388298,106,6,598.0
gown,2021-03-01,2021-03-01,test,Equal allocation,3,0.0,0.02307692307692307,1.0,0.9606074452103793,0.18336415915096865,0.023076923076923078,0.0,1.0,0.16797354294320052,130,3,814.0
gown,2021-04-01,2021-04-01,test,Equal allocation,5,0.0,0.0382361420018903,0.9999999999999999,0.9458106092825679,0.3859625913810069,0.05598739495798319,0.2,1.0,0.1762461703661981,157,5,2330.0
gown,2021-05-01,2021-05-01,test,Equal allocation,2,0.0,0.021505376344086016,1.0,0.9627761348201995,0.2621502345634314,0.021505376344086023,0.0,1.0,0.1820020432573107,93,2,1200.0
gown,2021-06-01,2021-06-01,test,Equal allocation,5,0.0,0.09049661771984821,1.0,0.8984363830433909,0.39198310349956017,0.09090909090909091,0.2,1.0,0.1732605272141871,58,5,4560.0
